"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1508","html-keyboard-response","153","290124","0.0-3.0-1.68","pega-pega","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","154","290638","0.0-3.0-0.69","+","null","","","","","",""
"","1614","html-keyboard-response","155","292254","0.0-3.0-1.69","quenzina","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","156","292765","0.0-3.0-0.70","+","null","","","","","",""
"","1319","html-keyboard-response","157","294085","0.0-3.0-1.70","fusbão","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","158","294593","0.0-3.0-0.71","+","null","","","","","",""
"","904","html-keyboard-response","159","295499","0.0-3.0-1.71","animado","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","160","296001","0.0-3.0-0.72","+","null","","","","","",""
"","1480","html-keyboard-response","161","297482","0.0-3.0-1.72","morija","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","162","297986","0.0-3.0-0.73","+","null","","","","","",""
"","714","html-keyboard-response","163","298699","0.0-3.0-1.73","promessa","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","164","299207","0.0-3.0-0.74","+","null","","","","","",""
"","1718","html-keyboard-response","165","300925","0.0-3.0-1.74","usnado","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","166","301431","0.0-3.0-0.75","+","null","","","","","",""
"","833","html-keyboard-response","167","302263","0.0-3.0-1.75","matinal","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","168","302773","0.0-3.0-0.76","+","null","","","","","",""
"","1569","html-keyboard-response","169","304343","0.0-3.0-1.76","pimada","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","170","304858","0.0-3.0-0.77","+","null","","","","","",""
"","626","html-keyboard-response","171","305485","0.0-3.0-1.77","telefone","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","172","305987","0.0-3.0-0.78","+","null","","","","","",""
"","545","html-keyboard-response","173","306532","0.0-3.0-1.78","país","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","174","307038","0.0-3.0-0.79","+","null","","","","","",""
"","1723","html-keyboard-response","175","308761","0.0-3.0-1.79","costra","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","176","309267","0.0-3.0-0.80","+","null","","","","","",""
"","666","html-keyboard-response","177","309934","0.0-3.0-1.80","carro","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","178","310444","0.0-3.0-0.81","+","null","","","","","",""
"","1935","html-keyboard-response","179","312382","0.0-3.0-1.81","gertas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","180","312887","0.0-3.0-0.82","+","null","","","","","",""
"","1758","html-keyboard-response","181","314646","0.0-3.0-1.82","delirar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","182","315148","0.0-3.0-0.83","+","null","","","","","",""
"","659","html-keyboard-response","183","315809","0.0-3.0-1.83","verdade","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","184","316326","0.0-3.0-0.84","+","null","","","","","",""
"","1602","html-keyboard-response","185","317929","0.0-3.0-1.84","pantufa","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","186","318437","0.0-3.0-0.85","+","null","","","","","",""
"","1597","html-keyboard-response","187","320035","0.0-3.0-1.85","grótis","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","188","320540","0.0-3.0-0.86","+","null","","","","","",""
"","587","html-keyboard-response","189","321127","0.0-3.0-1.86","cristal","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","190","321637","0.0-3.0-0.87","+","null","","","","","",""
"","1913","html-keyboard-response","191","323551","0.0-3.0-1.87","carona","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","192","324060","0.0-3.0-0.88","+","null","","","","","",""
"","1405","html-keyboard-response","193","325466","0.0-3.0-1.88","detative","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","325975","0.0-3.0-0.89","+","null","","","","","",""
"","892","html-keyboard-response","195","326869","0.0-3.0-1.89","cápsula","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","196","327384","0.0-3.0-0.90","+","null","","","","","",""
"","689","html-keyboard-response","197","328074","0.0-3.0-1.90","grave","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","198","328580","0.0-3.0-0.91","+","null","","","","","",""
"","903","html-keyboard-response","199","329484","0.0-3.0-1.91","aletiê","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","329990","0.0-3.0-0.92","+","null","","","","","",""
"","1115","html-keyboard-response","201","331106","0.0-3.0-1.92","vitrive","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","202","331617","0.0-3.0-0.93","+","null","","","","","",""
"","645","html-keyboard-response","203","332263","0.0-3.0-1.93","chato","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","204","332773","0.0-3.0-0.94","+","null","","","","","",""
"","1220","html-keyboard-response","205","333997","0.0-3.0-1.94","dipata","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","206","334499","0.0-3.0-0.95","+","null","","","","","",""
"","920","html-keyboard-response","207","335419","0.0-3.0-1.95","esfoce","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","208","335921","0.0-3.0-0.96","+","null","","","","","",""
"","693","html-keyboard-response","209","336615","0.0-3.0-1.96","brincar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","210","337130","0.0-3.0-0.97","+","null","","","","","",""
"","1372","html-keyboard-response","211","338502","0.0-3.0-1.97","ocinto","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","212","339013","0.0-3.0-0.98","+","null","","","","","",""
"","750","html-keyboard-response","213","339765","0.0-3.0-1.98","ilhure","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","214","340269","0.0-3.0-0.99","+","null","","","","","",""
"","1828","html-keyboard-response","215","342098","0.0-3.0-1.99","deselegante","s","a","noncog","word","S","exp","11"
"","null","html-keyboard-response","216","342628","0.0-3.0-0.100","+","null","","","","","",""
"","963","html-keyboard-response","217","343592","0.0-3.0-1.100","tatear","n","v","cog","word","S","exp","6"
"","null","html-keyboard-response","218","344098","0.0-3.0-0.101","+","null","","","","","",""
"","741","html-keyboard-response","219","344840","0.0-3.0-1.101","oecano","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","345351","0.0-3.0-0.102","+","null","","","","","",""
"","1328","html-keyboard-response","221","346682","0.0-3.0-1.102","papai","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","222","347183","0.0-3.0-0.103","+","null","","","","","",""
"","1484","html-keyboard-response","223","348669","0.0-3.0-1.103","morno","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","224","349183","0.0-3.0-0.104","+","null","","","","","",""
"","582","html-keyboard-response","225","349767","0.0-3.0-1.104","dia","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","226","350274","0.0-3.0-0.105","+","null","","","","","",""
"","1294","html-keyboard-response","227","351570","0.0-3.0-1.105","boreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","352074","0.0-3.0-0.106","+","null","","","","","",""
"","1947","html-keyboard-response","229","354022","0.0-3.0-1.106","undivídio","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","230","354528","0.0-3.0-0.107","+","null","","","","","",""
"","1038","html-keyboard-response","231","355567","0.0-3.0-1.107","instruído","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","232","356069","0.0-3.0-0.108","+","null","","","","","",""
