"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","49","300281","0.0-1.0-0.24","+","null","",""
"","1621","audio-keyboard-response","50","302122","0.0-1.0-1.24","../audio/teste-vocab--61.mp3","s","iluminação","iliminasyon"
"","null","html-keyboard-response","51","302626","0.0-1.0-0.25","+","null","",""
"","1731","audio-keyboard-response","52","304496","0.0-1.0-1.25","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","53","304999","0.0-1.0-0.26","+","null","",""
"","1520","audio-keyboard-response","54","306750","0.0-1.0-1.26","../audio/teste-vocab--70.mp3","s","funil","antónwa"
"","null","html-keyboard-response","55","307258","0.0-1.0-0.27","+","null","",""
"","1891","audio-keyboard-response","56","309316","0.0-1.0-1.27","../audio/teste-vocab--89.mp3","s","classificar","klasifika"
"","null","html-keyboard-response","57","309828","0.0-1.0-0.28","+","null","",""
"","1629","audio-keyboard-response","58","311655","0.0-1.0-1.28","../audio/teste-vocab--82.mp3","s","roer","ronje"
"","null","html-keyboard-response","59","312172","0.0-1.0-0.29","+","null","",""
"","1720","audio-keyboard-response","60","314057","0.0-1.0-1.29","../audio/teste-vocab--21.mp3","s","baleia","balèn"
"","null","html-keyboard-response","61","314562","0.0-1.0-0.30","+","null","",""
"","1840","audio-keyboard-response","62","328876","0.0-1.0-1.30","../audio/teste-vocab--22.mp3","s","quebrado","kraze"
"","null","html-keyboard-response","63","329379","0.0-1.0-0.31","+","null","",""
"","1571","audio-keyboard-response","64","331097","0.0-1.0-1.31","../audio/teste-vocab--107.mp3","s","elo","emay"
"","null","html-keyboard-response","65","331603","0.0-1.0-0.32","+","null","",""
"","1688","audio-keyboard-response","66","333535","0.0-1.0-1.32","../audio/teste-vocab--113.mp3","s","ascender","limen"
"","null","html-keyboard-response","67","334039","0.0-1.0-0.33","+","null","",""
"","1341","audio-keyboard-response","68","335789","0.0-1.0-1.33","../audio/teste-vocab--04.mp3","s","roda","wonn"
"","null","html-keyboard-response","69","336292","0.0-1.0-0.34","+","null","",""
"","1720","audio-keyboard-response","70","338182","0.0-1.0-1.34","../audio/teste-vocab--95.mp3","s","submergir","plonje"
"","null","html-keyboard-response","71","338685","0.0-1.0-0.35","+","null","",""
"","2200","audio-keyboard-response","72","341121","0.0-1.0-1.35","../audio/teste-vocab--128.mp3","s","incisivo","ensisiv"
"","null","html-keyboard-response","73","341636","0.0-1.0-0.36","+","null","",""
"","1320","audio-keyboard-response","74","343398","0.0-1.0-1.36","../audio/teste-vocab--10.mp3","s","corneta","kòn"
"","null","html-keyboard-response","75","343906","0.0-1.0-0.37","+","null","",""
"","1611","audio-keyboard-response","76","345661","0.0-1.0-1.37","../audio/teste-vocab--39.mp3","s","cobra","koulèv"
"","null","html-keyboard-response","77","346164","0.0-1.0-0.38","+","null","",""
"","1520","audio-keyboard-response","78","347844","0.0-1.0-1.38","../audio/teste-vocab--55.mp3","s","bosque","forè"
"","null","html-keyboard-response","79","348356","0.0-1.0-0.39","+","null","",""
"","1941","audio-keyboard-response","80","350471","0.0-1.0-1.39","../audio/teste-vocab--44.mp3","s","premiar","rekonpanse"
"","null","html-keyboard-response","81","350983","0.0-1.0-0.40","+","null","",""
"","1200","audio-keyboard-response","82","352391","0.0-1.0-1.40","../audio/teste-vocab--19.mp3","s","hora","è"
"","null","html-keyboard-response","83","352906","0.0-1.0-0.41","+","null","",""
"","1501","audio-keyboard-response","84","354599","0.0-1.0-1.41","../audio/teste-vocab--83.mp3","s","morsa","mòs"
"","null","html-keyboard-response","85","355113","0.0-1.0-0.42","+","null","",""
"","1960","audio-keyboard-response","86","359783","0.0-1.0-1.42","../audio/teste-vocab--94.mp3","s","paralelo","paralèl"
"","null","html-keyboard-response","87","360289","0.0-1.0-0.43","+","null","",""
"","1749","audio-keyboard-response","88","362288","0.0-1.0-1.43","../audio/teste-vocab--106.mp3","s","lubrificar","grese"
"","null","html-keyboard-response","89","362793","0.0-1.0-0.44","+","null","",""
"","1712","audio-keyboard-response","90","364719","0.0-1.0-1.44","../audio/teste-vocab--120.mp3","s","induzir","pwovoke"
