"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","portuguese","kreyol"
"","null","html-keyboard-response","21","45339","0.0-1.0-0.10","+","null","",""
"","1360","audio-keyboard-response","22","47735","0.0-1.0-1.10","../audio/teste-vocab--26.mp3","s","cotovelo","koud"
"","null","html-keyboard-response","23","48237","0.0-1.0-0.11","+","null","",""
"","1520","audio-keyboard-response","24","50738","0.0-1.0-1.11","../audio/teste-vocab--14.mp3","s","ler","li"
"","null","html-keyboard-response","25","51239","0.0-1.0-0.12","+","null","",""
"","2371","audio-keyboard-response","26","54626","0.0-1.0-1.12","../audio/teste-vocab--128.mp3","s","incisivo","ensisiv"
"","null","html-keyboard-response","27","55128","0.0-1.0-0.13","+","null","",""
"","1549","audio-keyboard-response","28","57649","0.0-1.0-1.13","../audio/teste-vocab--18.mp3","s","abelha","myèl"
"","null","html-keyboard-response","29","58151","0.0-1.0-0.14","+","null","",""
"","2821","audio-keyboard-response","30","62048","0.0-1.0-1.14","../audio/teste-vocab--103.mp3","s","utensílio","istansil"
"","null","html-keyboard-response","31","62550","0.0-1.0-0.15","+","null","",""
"","2560","audio-keyboard-response","32","65645","0.0-1.0-1.15","../audio/teste-vocab--85.mp3","s","trio","trio"
"","null","html-keyboard-response","33","66146","0.0-1.0-0.16","+","null","",""
"","1739","audio-keyboard-response","34","68870","0.0-1.0-1.16","../audio/teste-vocab--53.mp3","s","orientar","oryante"
"","null","html-keyboard-response","35","69373","0.0-1.0-0.17","+","null","",""
"","1981","audio-keyboard-response","36","72381","0.0-1.0-1.17","../audio/teste-vocab--67.mp3","s","corrimão","ranp"
"","null","html-keyboard-response","37","72888","0.0-1.0-0.18","+","null","",""
"","1709","audio-keyboard-response","38","75598","0.0-1.0-1.18","../audio/teste-vocab--71.mp3","s","caule","tij"
"","null","html-keyboard-response","39","76100","0.0-1.0-0.19","+","null","",""
"","1779","audio-keyboard-response","40","78882","0.0-1.0-1.19","../audio/teste-vocab--41.mp3","s","médico","doktè,"
"","null","html-keyboard-response","41","79384","0.0-1.0-0.20","+","null","",""
"","2339","audio-keyboard-response","42","82711","0.0-1.0-1.20","../audio/teste-vocab--109.mp3","s","anfíbio","anfibyen"
"","null","html-keyboard-response","43","83213","0.0-1.0-0.21","+","null","",""
"","1749","audio-keyboard-response","44","85953","0.0-1.0-1.21","../audio/teste-vocab--90.mp3","s","carniça","kanivò"
"","null","html-keyboard-response","45","86454","0.0-1.0-0.22","+","null","",""
"","1880","audio-keyboard-response","46","89356","0.0-1.0-1.22","../audio/teste-vocab--09.mp3","s","vela","bouji"
"","null","html-keyboard-response","47","89856","0.0-1.0-0.23","+","null","",""
"","2440","audio-keyboard-response","48","93290","0.0-1.0-1.23","../audio/teste-vocab--112.mp3","s","aparição","aparisyon"
"","null","html-keyboard-response","49","93792","0.0-1.0-0.24","+","null","",""
